timestamp_s,foot_ax,foot_ay,foot_az,foot_gx,foot_gy,foot_gz,foot_roll_deg,foot_pitch_deg,foot_yaw_deg,shank_ax,shank_ay,shank_az,shank_gx,shank_gy,shank_gz,shank_roll_deg,shank_pitch_deg,shank_yaw_deg,ankle_encoder_deg,toe_fsr_v,heel_fsr_v
11.62120427100001,8.80078125,-4.25390625,-0.2421875,-0.0546875,-0.1640625,0.08984375,-90.14160642465362,-65.15916911802815,84.81228452371666,9.87890625,1.27734375,-0.578125,0.060546875,-0.15625,-0.11328125,105.10477065655215,-82.38905691187041,-120.27677655545057,177.626953125,0.000250007629627369,0.00037501144444105353
11.636293090999999,8.80078125,-4.25390625,-0.2421875,-0.037109375,-0.125,0.029296875,-91.13458895941564,-64.96473234613673,85.78293362362982,9.87890625,1.27734375,-0.578125,0.060546875,-0.15625,-0.11328125,107.39391489325632,-81.96921614257651,-122.4526172692465,177.71484375,0.000250007629627369,0.0006250190740684225
11.656123992999994,8.8359375,-4.25390625,-0.2421875,-0.037109375,-0.125,0.029296875,-91.13458895941564,-64.96473234613673,85.78293362362982,9.87890625,1.5078125,-0.65625,0.041015625,-0.115234375,-0.064453125,107.39391489325632,-81.96921614257651,-122.4526172692465,177.71484375,0.000250007629627369,0.0006250190740684225
11.673509055000011,8.8359375,-4.25390625,-0.2421875,-0.037109375,-0.125,0.029296875,-91.13458895941564,-64.96473234613673,85.78293362362982,9.87890625,1.5078125,-0.65625,0.041015625,-0.115234375,-0.064453125,107.39391489325632,-81.96921614257651,-122.4526172692465,177.71484375,0.000250007629627369,0.000250007629627369
11.678637113000008,8.9140625,-4.1796875,-0.3203125,-0.001953125,-0.064453125,-0.009765625,-91.78678258984277,-64.94120709956395,86.43488882230561,9.80078125,2.0078125,-0.84765625,0.041015625,-0.115234375,-0.064453125,108.97075889643989,-81.86450566119613,-123.93937155969805,177.71484375,0.0001250038148136845,0.000250007629627369
11.702623547999991,8.9140625,-4.1796875,-0.3203125,-0.001953125,-0.064453125,-0.009765625,-91.78678258984277,-64.94120709956395,86.43488882230561,9.80078125,2.0078125,-0.84765625,0.041015625,-0.115234375,-0.064453125,108.97075889643989,-81.86450566119613,-123.93937155969805,177.71484375,0.0001250038148136845,0.0008750267036957916
11.707792885000003,8.9140625,-4.1796875,-0.3203125,-0.001953125,-0.064453125,-0.009765625,-91.78678258984277,-64.94120709956395,86.43488882230561,9.80078125,2.0078125,-0.84765625,0.056640625,-0.001953125,0.083984375,108.97075889643989,-81.86450566119613,-123.93937155969805,177.626953125,0.0001250038148136845,0.0008750267036957916
11.719709319999993,8.953125,-4.1015625,-0.28125,-0.001953125,-0.064453125,-0.009765625,-91.78678258984277,-64.94120709956395,86.43488882230561,9.65234375,2.12109375,-1.15234375,0.056640625,-0.001953125,0.083984375,108.97075889643989,-81.86450566119613,-123.93937155969805,177.626953125,0.0001250038148136845,0.0006250190740684225
11.735492429999994,8.953125,-4.1015625,-0.28125,0.087890625,0.01953125,0.1015625,-91.74975145836224,-64.80707205821804,86.53336226112056,9.609375,2.16015625,-0.6953125,0.056640625,-0.001953125,0.083984375,109.17583768110521,-82.3047150320563,-123.96728718321113,177.451171875,0.000500015259254738,0.0006250190740684225
11.758528611999992,8.95703125,-4.140625,-0.2421875,0.087890625,0.01953125,0.1015625,-91.74975145836224,-64.80707205821804,86.53336226112056,9.609375,2.16015625,-0.6953125,0.02734375,0.08203125,0.2421875,109.17583768110521,-82.3047150320563,-123.96728718321113,177.451171875,0.000500015259254738,0.0001250038148136845
11.771607296000013,8.95703125,-4.140625,-0.2421875,0.087890625,0.01953125,0.1015625,-91.74975145836224,-64.80707205821804,86.53336226112056,9.609375,2.16015625,-0.6953125,0.02734375,0.08203125,0.2421875,109.17583768110521,-82.3047150320563,-123.96728718321113,177.36328125,0.00037501144444105353,0.0001250038148136845
11.77679887299999,8.95703125,-4.140625,-0.2421875,0.087890625,0.01953125,0.1015625,-91.74975145836224,-64.80707205821804,86.53336226112056,9.609375,2.16015625,-0.6953125,0.02734375,0.08203125,0.2421875,109.17583768110521,-82.3047150320563,-123.96728718321113,177.36328125,0.00037501144444105353,0.0
11.78196564999999,8.796875,-4.1796875,-0.203125,0.048828125,0.029296875,0.201171875,-91.33406095210383,-64.3978534959716,86.29127774284404,9.453125,1.73828125,-0.1953125,0.02734375,0.08203125,0.2421875,109.73122109219285,-83.0925672411064,-124.4787625199783,177.1875,0.00037501144444105353,0.0
11.804862027000013,8.796875,-4.1796875,-0.203125,0.048828125,0.029296875,0.201171875,-91.33406095210383,-64.3978534959716,86.29127774284404,9.9140625,1.27734375,-0.04296875,0.02734375,0.03125,0.333984375,109.73122109219285,-83.0925672411064,-124.4787625199783,177.099609375,0.00037501144444105353,0.000500015259254738
